,name,stars,review,price,note,open_time,restautant_type,address
33,Quán Bắp Bắp Sinh Tố - Nước Ép,None,None,None,"['Dine-in', 'Takeout']",[],Restaurant,2100 TL8
34,Bún Bò Dì8,5.0,(1),None,"['Dine-in', 'Drive-through']",[],Bistro,32 Đ. 164
35,Quán a tài,5.0,(2),None,"['Dine-in', 'Takeout', 'Delivery']","['Opens soon', ' ⋅ 9\u202fAM']",Restaurant,69/8 đường Cây Trôm Mỹ Khánh
36,Út Tình Quán,4.0,(9),None,"['Dine-in', 'Takeout']",[],Restaurant,11A Đường 618
37,Phong Đoàn,5.0,(2),None,['Dine-in'],[],Bistro,103 lê thị chừng
38,Quán Bờ Kênh - Út Lan,4.2,(88),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 8:30\u202fPM']",Restaurant,2F22+PQF
39,Hải sản 86,4.9,(8),None,"['Dine-in', 'Takeout']",[],Seafood,510 AH1
40,Hủ tiếu Tư Dung,4.7,(12),None,"['Dine-in', 'Takeout']",['Open now'],Breakfast,53 Cây Trôm Mỹ Khánh
41,Quán chay Bồ Đề,3.0,(1),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 9\u202fPM']",Bistro,"364 quốc lộ 22, ấp cây trôm"
42,Quán phở hà nội,None,None,None,"['Dine-in', 'Takeout']",[],Bistro,"2C3X+M89, Ba Sa"
43,Quán Phở Lam Sơn,4.0,(1),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,525 QL22
44,Quán Út Đen,5.0,(1),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 10:30\u202fAM']",Restaurant,72 Cây Trôm Mỹ Khánh
45,Bò tơ Phương Râu,4.0,(103),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 9\u202fPM']",Restaurant,"XCXX+26C, Unnamed Road"
46,Gà Rán Khoai Lang Lắc Street Food Phước,None,None,None,"['Dine-in', 'Takeout', 'Delivery']","['Closed', ' ⋅ Opens 9:30\u202fAM']",Vietnamese,"Phước Hiệp 413 QL22 , Mui Con Dai Hamlet"
47,Quán Ăn Thanh Hiền,3.0,(1),None,"['Dine-in', 'Takeout']",[],Restaurant,494 QL22
48,Nhà : Trương Minh Vương,None,None,None,"['Dine-in', 'Takeout']",[],Family-friendly,549 QL22
49,TRẠM DỪNG CHÂN XUYÊN Á ( Thùy Dương ),4.0,(11),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 9\u202fPM']",Restaurant,552 QL22
